Temp,SpO2,SYS,DIA,Heart_rate,Anomaly
27.2,96,145,87,86,FALSE
27.2,96,145,87,86,FALSE
27.2,96,145,87,88,FALSE
27.2,96,145,87,89,FALSE
27.1,96,145,87,89,FALSE
27.2,96,145,87,89,FALSE
27.2,96,145,87,89,FALSE
27.2,96,145,87,89,FALSE
27.2,97,145,87,89,FALSE
27.1,97,145,87,89,FALSE
27.1,97,145,87,89,FALSE
27.1,97,145,87,89,FALSE
27.1,97,145,87,89,FALSE
27.1,97,145,87,89,FALSE
27.1,97,145,87,89,FALSE
27.1,97,145,87,80,FALSE
27.2,97,145,87,80,FALSE
27.2,97,145,87,72,FALSE
27.2,97,145,87,72,FALSE
27.2,97,145,87,72,FALSE
27.2,97,145,87,76,FALSE
27.2,97,145,87,76,FALSE
27.2,97,145,87,76,FALSE
27.2,97,145,87,76,FALSE
27.2,97,145,87,76,FALSE
27.1,97,145,87,76,FALSE
27.1,97,145,87,79,FALSE
27.1,97,145,87,79,FALSE
27.1,97,145,87,77,FALSE
27.1,97,145,87,77,FALSE
27.1,97,145,87,71,FALSE
27.1,97,145,87,71,FALSE
27.2,97,145,87,71,FALSE
27.2,97,145,87,71,FALSE
27.2,97,145,87,74,FALSE
27.1,97,145,87,74,FALSE
27.1,97,145,87,74,FALSE
27.1,97,145,87,74,FALSE
27.1,97,145,87,74,FALSE
27.1,97,145,87,75,FALSE
27.1,97,145,87,75,FALSE
27.1,97,145,87,75,FALSE
27.1,97,145,87,80,FALSE
27.2,97,145,87,80,FALSE
27.1,97,145,87,80,FALSE
27.1,97,145,87,80,FALSE
27.1,97,145,87,80,FALSE
27.1,97,145,87,77,FALSE
27.1,97,145,87,77,FALSE
27.2,97,145,87,77,FALSE
27.2,97,145,87,82,FALSE
27.1,97,145,87,82,FALSE
27.2,97,145,87,82,FALSE
27.2,97,145,87,82,FALSE
27.3,97,145,87,82,FALSE
27.3,97,145,87,82,FALSE
27.3,97,145,87,82,FALSE
27.3,97,145,87,71,FALSE
27.1,97,145,87,71,FALSE
27.1,97,145,87,71,TRUE
27.1,97,145,87,73,TRUE
27.2,97,145,87,73,TRUE
27.2,97,145,87,73,TRUE
27.1,97,145,87,73,TRUE
27.1,98,145,87,73,TRUE
27.1,98,145,87,62,TRUE
27.1,98,145,87,62,TRUE
27.3,98,145,87,62,TRUE
27.3,98,145,87,58,TRUE
27.3,97,145,87,58,TRUE
27.3,97,145,87,58,TRUE
27.2,97,145,87,58,TRUE
27.2,97,145,87,50,TRUE
27.2,97,145,87,50,TRUE
27.2,97,145,87,50,TRUE
27.2,98,145,87,50,TRUE
27.2,98,145,87,52,TRUE
27.2,98,145,87,64,TRUE
27.2,98,145,87,64,TRUE
27.2,98,145,87,88,TRUE
27.2,98,145,87,88,TRUE
27.2,98,145,87,88,TRUE
27.2,98,145,87,89,TRUE
27.2,98,145,87,89,FALSE
27.2,98,145,87,90,FALSE
27.1,98,145,87,90,FALSE
27.2,98,145,87,90,FALSE
27.2,98,145,87,89,FALSE
27.2,98,145,87,84,FALSE
27.2,98,145,87,78,FALSE
27.2,98,145,87,76,FALSE
27.2,97,145,87,76,FALSE
27.2,97,145,87,76,FALSE
27.2,97,145,87,76,FALSE
27.2,98,145,87,76,FALSE
27.2,98,145,87,76,FALSE
27.2,98,145,87,76,FALSE
27.2,98,145,87,76,FALSE
27.2,98,145,87,77,FALSE
27.2,98,145,87,77,FALSE
27.2,98,145,87,79,FALSE
27.2,97,145,87,79,FALSE
27.2,97,145,87,80,FALSE
27.2,97,149,84,80,FALSE
27.1,97,149,84,80,FALSE
27.1,97,149,84,80,FALSE
27.2,97,149,84,80,FALSE
27.2,97,149,84,80,FALSE
27.2,97,149,84,80,FALSE
27.1,97,149,84,80,FALSE
27.1,97,149,84,79,FALSE
27.2,97,149,84,79,FALSE
27.2,97,149,84,82,FALSE
27.1,97,149,84,82,FALSE
27.1,97,149,84,82,FALSE
27.1,97,149,84,82,FALSE
27.2,97,149,84,82,FALSE
27.2,97,149,84,87,FALSE
27.2,97,149,84,87,FALSE
27.2,97,149,84,91,FALSE
27.1,97,149,84,91,FALSE
27.1,97,149,84,91,FALSE
27.2,97,149,84,91,FALSE
27.2,97,149,84,91,FALSE
27.2,98,149,84,91,FALSE
27.1,98,149,84,91,FALSE
27.1,98,149,84,81,FALSE
27.2,98,149,84,81,FALSE
27.2,98,149,84,81,FALSE
27.2,98,149,84,80,FALSE
27.2,98,149,84,80,FALSE
27.2,98,149,84,80,FALSE
27.2,98,149,84,67,FALSE
27.2,98,149,84,67,FALSE
27.2,98,149,84,77,FALSE
27.1,98,149,84,77,FALSE
27.1,98,149,84,77,FALSE
27.1,98,149,84,77,FALSE
27.1,98,149,84,77,FALSE
27.2,98,149,84,77,FALSE
27.2,98,149,84,77,FALSE
27.1,98,149,84,77,FALSE
27.1,98,149,84,69,FALSE
27.1,98,149,84,69,FALSE
27.1,98,149,84,69,FALSE
27.2,98,149,84,69,FALSE
27.2,98,149,84,69,FALSE
27.2,98,149,84,69,FALSE
27.2,98,149,84,68,FALSE
27.2,98,149,84,72,FALSE
27.2,98,149,84,72,FALSE
27.2,98,149,84,72,FALSE
27.2,99,149,84,72,FALSE
27.2,99,149,84,73,FALSE
27.2,99,149,84,73,FALSE
27.2,99,149,84,75,FALSE
27.2,98,149,84,75,FALSE
27.2,98,149,84,78,FALSE
27.2,98,149,84,78,FALSE
27.2,98,149,84,78,FALSE
27.2,98,149,84,78,FALSE
27.2,98,149,84,81,FALSE
27.2,98,149,84,81,FALSE
27.2,98,149,84,82,FALSE
27.2,98,149,84,82,FALSE
27.1,98,149,84,82,FALSE
27.1,98,149,84,82,FALSE
27.1,98,149,84,82,FALSE
27.1,98,149,84,82,FALSE
27.1,98,149,84,82,FALSE
27.1,98,149,84,81,FALSE
27.1,98,149,84,81,FALSE
27.1,98,149,84,80,FALSE
27.1,98,149,84,80,FALSE
27.1,98,149,84,78,FALSE
27.1,98,149,84,77,FALSE
27.1,98,149,84,77,FALSE
27.1,98,149,84,77,FALSE
27.1,98,149,84,78,FALSE
27.2,98,149,84,78,FALSE
27.2,98,149,84,80,FALSE
27.1,98,149,84,80,FALSE
27.1,98,149,84,80,FALSE
27.2,98,149,84,80,FALSE
27.2,98,149,84,75,FALSE
27.2,98,149,84,75,FALSE
27.2,98,149,84,71,FALSE
27.2,98,149,84,71,FALSE
27.2,98,149,84,71,FALSE
27.2,98,149,84,77,FALSE
27.2,98,149,84,77,FALSE
27.2,98,149,84,82,FALSE
27.1,98,149,84,82,FALSE
27.1,98,149,84,82,FALSE
27.1,98,149,84,82,FALSE
27.1,98,149,84,82,FALSE
27.1,98,149,84,82,FALSE
27.2,98,149,84,82,FALSE
27.2,98,149,84,78,TRUE
27.1,98,149,84,78,TRUE
27.1,98,149,84,78,TRUE
27.2,98,149,84,78,TRUE
27.2,98,149,84,78,TRUE
27.1,98,149,84,78,TRUE
27.1,98,149,84,84,TRUE
27.1,98,149,84,92,TRUE
27.1,98,149,84,92,TRUE
27.2,98,149,84,92,TRUE
27.2,97,149,84,92,TRUE
27.2,97,149,84,92,TRUE
27.1,97,149,84,92,TRUE
27.1,97,149,84,91,TRUE
27.1,97,149,84,91,TRUE
27.1,97,149,84,91,TRUE
27.1,97,149,84,91,TRUE
27.1,97,149,84,91,FALSE
27.1,98,149,84,91,FALSE
27.1,98,149,84,94,FALSE
27.1,98,149,84,94,FALSE
27.1,98,149,84,94,FALSE
27.1,98,149,84,105,FALSE
27.1,98,149,84,101,FALSE
27.1,98,149,84,101,FALSE
27.1,98,149,84,89,FALSE
27.1,97,149,84,89,FALSE
27.1,97,149,84,89,FALSE
27.1,97,149,84,69,FALSE
27.1,98,149,84,69,FALSE
27.1,98,149,84,69,FALSE
27.1,98,149,84,69,FALSE
27.1,98,149,84,69,FALSE
27.1,98,149,84,78,FALSE
27.1,97,149,84,78,FALSE
27.1,97,149,84,78,FALSE
27.1,97,149,84,78,FALSE
27,97,149,84,78,FALSE
27,97,149,84,78,FALSE
27.1,97,149,84,78,FALSE
27.1,97,149,84,78,FALSE
27.1,97,149,84,78,FALSE
27.1,97,149,84,78,FALSE
27.1,97,149,84,78,FALSE
27.1,97,149,84,61,FALSE
27.1,97,149,84,61,FALSE
27,97,149,84,61,FALSE
27,97,149,84,61,FALSE
27,97,149,84,60,FALSE
27,97,149,84,60,FALSE
27,97,149,84,73,FALSE
27,97,149,84,73,FALSE
27,97,149,84,73,FALSE
27,97,149,84,74,FALSE
27,97,149,84,74,FALSE
27,97,149,84,76,FALSE
27,97,149,84,76,FALSE
27,97,149,84,76,FALSE
27,97,149,84,76,FALSE
27,97,149,84,77,FALSE
27,97,149,84,77,FALSE
27,97,149,84,77,FALSE
27,98,149,84,77,FALSE
27,98,149,84,76,FALSE
27,98,149,84,76,FALSE
27.1,98,149,84,76,FALSE
27.1,98,149,84,76,FALSE
27.1,98,149,84,76,FALSE
27.1,98,149,84,76,FALSE
27.1,98,149,84,59,FALSE
27.1,98,149,84,59,FALSE
27.1,97,149,84,59,FALSE
27.1,97,149,84,40,FALSE
27.1,97,149,84,40,FALSE
27.1,97,149,84,33,FALSE
27.1,97,149,84,33,FALSE
27.1,97,149,84,30,FALSE
27.1,97,149,84,30,FALSE
27.1,97,149,84,30,FALSE
27.1,97,149,84,30,FALSE
27.1,96,149,84,30,FALSE
27.1,96,149,84,30,FALSE
27.1,96,149,84,54,FALSE
27.1,96,149,84,54,FALSE
27.1,96,149,84,54,FALSE
27.1,96,149,84,95,FALSE
27.1,96,149,84,95,FALSE
27.1,96,149,84,101,FALSE
27.1,96,149,84,101,FALSE
27.1,96,149,84,101,FALSE
27.1,96,149,84,101,FALSE
27,96,149,84,101,FALSE
27,96,149,84,87,FALSE
27,96,149,84,87,FALSE
27,96,149,84,87,FALSE
27,96,149,84,82,FALSE
27,96,149,84,75,FALSE
27,96,149,84,75,FALSE
27.1,96,149,84,75,FALSE
27.1,97,149,84,75,FALSE
27,97,149,84,75,FALSE
27,97,149,84,72,FALSE
27,97,149,84,72,FALSE
27,97,149,84,72,FALSE
27,97,149,84,72,FALSE
27,97,149,84,72,FALSE
27,98,149,84,72,FALSE
27,98,149,84,72,FALSE
27,98,149,84,72,FALSE
27,98,149,84,72,FALSE
27,98,149,84,72,FALSE
27,98,149,84,75,FALSE
27,98,149,84,75,FALSE
27,98,149,84,83,FALSE
27,98,149,84,83,FALSE
27,98,149,84,83,FALSE
27,98,149,84,83,FALSE
27,98,149,84,86,FALSE
27,98,149,84,86,FALSE
27,98,149,84,86,FALSE
27,98,149,84,86,FALSE
27,98,149,84,83,FALSE
27,97,149,84,83,FALSE
27,97,149,84,83,FALSE
27,97,149,84,83,FALSE
27,97,149,84,83,FALSE
27,97,149,84,85,FALSE
27,97,149,84,89,FALSE
27,97,149,84,89,FALSE
27,97,149,84,89,FALSE
27,97,149,84,91,FALSE
27,96,149,84,91,FALSE
27,96,149,84,91,FALSE
27,95,149,84,91,FALSE
27,95,149,84,91,FALSE
27,95,149,84,91,FALSE
27,95,149,84,91,FALSE
27,95,149,84,83,FALSE
27,95,149,84,83,FALSE
27,96,149,84,83,FALSE
27,96,149,84,74,FALSE
27,96,149,84,74,FALSE
27,96,149,84,72,FALSE
27,96,149,84,72,FALSE
27,96,149,84,72,TRUE
27,96,149,84,72,TRUE
27,96,149,84,72,TRUE
27,96,149,84,72,TRUE
27,96,149,84,72,TRUE
27,96,149,84,72,TRUE
27,96,149,84,79,TRUE
27,97,149,84,79,TRUE
27,97,149,84,86,TRUE
27,98,149,84,86,TRUE
27,97,149,84,86,TRUE
27,97,149,84,86,TRUE
27,97,149,84,86,TRUE
27,97,149,84,86,TRUE
27,97,149,84,86,TRUE
27,97,149,84,86,TRUE
27,97,149,84,85,TRUE
27,96,149,84,85,TRUE
27,96,149,84,84,TRUE
27,96,149,84,84,TRUE
26.9,96,149,84,84,TRUE
26.9,96,149,84,80,TRUE
26.9,96,149,84,80,TRUE
26.9,96,149,84,80,FALSE
27,96,149,84,80,FALSE
27,96,149,84,80,FALSE
27,96,149,84,86,FALSE
27,97,149,84,86,FALSE
26.9,97,149,84,86,FALSE
26.9,97,149,84,82,FALSE
26.9,97,149,84,82,FALSE
26.9,97,149,84,82,FALSE
26.9,97,149,84,72,FALSE
26.9,97,149,84,72,FALSE
27,97,149,84,72,FALSE
27,97,149,84,72,FALSE
26.9,97,149,84,72,FALSE
26.9,98,149,84,72,FALSE
26.9,98,149,84,68,FALSE
26.9,97,149,84,68,FALSE
27,97,149,84,68,FALSE
27,97,149,84,68,FALSE
27,97,149,84,68,FALSE
26.9,97,149,84,68,FALSE
26.9,97,149,84,77,FALSE
26.9,97,149,84,77,FALSE
26.9,97,149,84,77,FALSE
26.9,98,149,84,77,FALSE
26.9,98,149,84,77,FALSE
26.9,98,149,84,82,FALSE
26.9,98,149,84,82,FALSE
26.9,98,149,84,82,FALSE
26.9,98,149,84,82,FALSE
26.9,98,149,84,82,FALSE
26.9,98,149,84,82,FALSE
26.9,98,149,84,78,FALSE
26.9,98,149,84,78,FALSE
26.9,98,149,84,75,FALSE
26.9,98,149,84,75,FALSE
26.9,98,149,84,75,FALSE
26.9,98,149,84,75,FALSE
26.9,98,149,84,74,FALSE
26.9,98,149,84,74,FALSE
26.9,98,149,84,74,FALSE
26.9,98,149,84,75,FALSE
26.9,98,149,84,75,FALSE
26.9,98,149,84,74,FALSE
26.9,98,149,84,74,FALSE
26.9,98,149,84,73,FALSE
26.9,98,149,84,73,FALSE
26.9,98,149,84,71,FALSE
26.8,98,149,84,71,FALSE
26.8,98,149,84,71,FALSE
26.9,98,149,84,71,FALSE
26.9,98,149,84,71,FALSE
26.9,98,149,84,71,FALSE
26.9,98,149,84,73,FALSE
26.9,98,149,84,76,FALSE
26.9,97,149,84,76,FALSE
26.9,97,149,84,77,FALSE
26.9,98,149,84,77,FALSE
26.9,98,149,84,77,FALSE
26.9,98,149,84,78,FALSE
26.8,98,149,84,78,FALSE
26.8,98,149,84,78,FALSE
26.8,98,149,84,78,FALSE
26.8,98,149,84,76,FALSE
26.9,98,149,84,76,FALSE
26.9,98,149,84,76,FALSE
26.9,98,149,84,76,FALSE
26.9,98,149,84,76,FALSE
26.8,98,149,84,76,FALSE
26.8,98,149,84,78,FALSE
26.8,98,149,84,78,FALSE
26.8,98,149,84,77,FALSE
26.8,98,149,84,77,FALSE
26.8,98,149,84,77,FALSE
26.8,98,149,84,75,FALSE
26.8,98,149,84,75,FALSE
26.8,98,149,84,78,FALSE
26.8,98,149,84,78,FALSE
26.8,98,149,84,78,FALSE
26.8,98,149,84,78,FALSE
26.8,98,149,84,77,FALSE
26.8,98,149,84,77,FALSE
26.8,98,149,84,78,FALSE
26.8,98,149,84,78,FALSE
26.8,98,149,84,78,FALSE
26.8,98,149,84,80,FALSE
26.8,98,149,84,80,FALSE
26.8,98,149,84,83,FALSE
26.8,98,149,84,83,FALSE
26.8,98,149,84,83,FALSE
26.8,98,149,84,81,FALSE
26.8,97,149,84,81,FALSE
26.8,97,149,84,77,FALSE
26.8,97,149,84,77,FALSE
26.8,97,149,84,74,FALSE
26.8,97,149,84,74,FALSE
26.8,98,149,84,74,FALSE
26.8,98,149,84,74,FALSE
26.8,98,149,84,74,FALSE
26.8,98,149,84,77,FALSE
26.8,97,149,84,77,FALSE
26.8,97,149,84,79,FALSE
26.8,97,149,84,79,FALSE
26.8,97,149,84,79,FALSE
26.8,97,149,84,79,FALSE
26.8,97,149,84,78,FALSE
26.8,98,149,84,78,FALSE
26.8,98,149,84,78,FALSE
26.8,98,149,84,80,TRUE
26.8,98,149,84,80,TRUE
26.8,94,149,84,79,TRUE
26.7,98,149,84,90,TRUE
26.8,97,149,84,79,TRUE
26.4,98,149,84,79,TRUE
26.5,98,149,84,79,TRUE
26.9,98,149,84,79,TRUE
27.3,98,149,84,80,TRUE
27.2,98,149,84,80,TRUE
26.7,94,149,84,80,TRUE
26.8,98,149,84,83,TRUE
26.3,97,149,84,83,TRUE
26.7,93,149,84,88,TRUE
26.8,95,149,84,88,TRUE
26.5,97,149,84,88,TRUE
26.8,97,149,84,88,TRUE
27.1,97,149,84,88,TRUE
26.7,94,149,84,88,TRUE
26.8,97,149,84,88,TRUE
26.8,97,149,84,85,TRUE
26.7,97,149,84,85,TRUE
26.7,95,149,84,85,TRUE
26.7,97,149,84,85,TRUE
26.8,97,149,84,74,TRUE
26.8,94,149,84,74,TRUE
26.8,93,149,84,70,TRUE
26.8,96,149,84,70,TRUE
26.8,97,149,84,74,FALSE
26.8,97,149,84,74,FALSE
26.8,97,149,84,74,FALSE
26.8,97,149,84,74,FALSE
26.8,97,149,84,78,FALSE
26.8,97,149,84,80,FALSE
26.8,97,149,84,80,FALSE
26.8,97,149,84,81,FALSE
26.8,97,149,84,81,FALSE
26.7,97,149,84,81,FALSE
26.7,97,149,84,81,FALSE
26.7,97,149,84,81,FALSE
26.7,97,149,84,81,FALSE
26.7,97,149,84,76,FALSE
26.7,98,149,84,76,FALSE
26.7,98,149,84,70,FALSE
26.7,97,149,84,70,FALSE
26.7,97,149,84,70,FALSE
26.8,97,149,84,70,FALSE
26.7,97,149,84,70,FALSE
26.7,98,149,84,70,FALSE
26.7,98,149,84,69,FALSE
26.8,98,149,84,69,FALSE
26.8,98,149,84,69,FALSE
26.8,98,149,84,69,FALSE
26.8,98,149,84,71,FALSE
26.7,98,149,84,71,FALSE
26.7,98,149,84,72,FALSE
26.7,98,149,84,72,FALSE
26.7,97,149,84,72,FALSE
26.8,97,149,84,72,FALSE
26.8,97,149,84,74,FALSE
26.7,97,149,84,74,FALSE
26.7,97,149,84,75,FALSE
26.7,97,149,84,75,FALSE
26.8,97,149,84,75,FALSE
26.7,97,149,84,75,FALSE
26.7,97,149,84,76,FALSE
26.8,97,149,84,76,FALSE
26.8,97,149,84,76,FALSE
26.8,97,149,84,78,FALSE
26.8,97,149,84,78,FALSE
26.8,97,149,84,80,FALSE
26.8,97,149,84,80,FALSE
26.8,97,149,84,80,FALSE
26.7,97,149,84,80,FALSE
26.7,97,149,84,80,FALSE
26.8,97,149,84,80,FALSE
26.8,97,149,84,80,FALSE
26.8,97,149,84,80,FALSE
26.8,97,149,84,77,FALSE
26.6,97,149,84,77,FALSE
26.7,97,149,84,77,FALSE
26.7,97,149,84,77,FALSE
26.7,97,149,84,77,FALSE
26.7,97,149,84,79,FALSE
26.6,97,149,84,79,FALSE
26.7,97,149,84,79,FALSE
26.7,97,149,84,79,FALSE
26.7,97,149,84,75,FALSE
26.7,97,149,84,75,FALSE
26.7,97,149,84,75,FALSE
26.7,97,149,84,70,FALSE
26.7,97,149,84,70,FALSE
26.7,97,149,84,70,FALSE
26.7,97,149,84,72,FALSE
26.7,97,149,84,74,FALSE
26.6,97,149,84,74,FALSE
26.6,97,149,84,74,FALSE
26.6,97,149,84,76,FALSE
26.6,97,149,84,76,FALSE
26.6,97,149,84,76,FALSE
26.6,97,149,84,76,FALSE
26.7,97,149,84,76,FALSE
26.7,97,149,84,65,FALSE
26.7,97,149,84,65,FALSE
26.7,97,149,84,65,FALSE
26.7,97,149,84,65,FALSE
26.7,97,149,84,76,FALSE
26.7,97,149,84,73,FALSE
26.7,97,149,84,73,FALSE
26.7,97,149,84,73,FALSE
26.7,97,149,84,73,FALSE
26.7,97,149,84,73,FALSE
26.7,97,149,84,73,FALSE
26.7,97,149,84,76,FALSE
26.7,97,149,84,76,FALSE
26.7,97,149,84,77,FALSE
26.7,98,149,84,77,FALSE
26.7,98,149,84,77,FALSE
26.7,98,149,84,77,FALSE
26.7,98,149,84,77,FALSE
26.7,98,149,84,75,FALSE
26.7,98,149,84,72,FALSE
26.7,98,149,84,72,FALSE
26.7,98,149,84,72,FALSE
26.7,98,149,84,72,FALSE
26.7,98,149,84,72,FALSE
26.7,98,149,84,72,FALSE
26.7,98,149,84,72,FALSE
26.7,98,149,84,71,FALSE
26.7,98,149,84,71,FALSE
26.7,98,149,84,71,FALSE
26.7,98,149,84,71,FALSE
26.7,98,149,84,70,FALSE
26.7,98,149,84,70,FALSE
26.7,98,149,84,72,FALSE
26.7,98,149,84,72,FALSE
26.7,98,149,84,74,FALSE
26.6,98,149,84,74,FALSE
26.6,97,149,84,74,FALSE
26.7,97,149,84,74,FALSE
26.7,97,149,84,75,FALSE
26.6,97,149,84,75,FALSE
26.6,97,149,84,75,FALSE
26.6,97,149,84,75,FALSE
26.6,97,149,84,73,FALSE
26.6,97,149,84,73,FALSE
26.7,97,149,84,73,FALSE
26.7,97,149,84,73,FALSE
26.7,97,149,84,73,FALSE
26.7,97,149,84,77,FALSE
26.7,97,149,84,79,FALSE
26.7,97,149,84,79,FALSE
26.6,97,149,84,79,FALSE
26.6,97,149,84,79,FALSE
26.6,97,149,84,79,FALSE
26.6,97,149,84,81,FALSE
26.7,97,149,84,81,FALSE
26.7,97,149,84,81,FALSE
26.7,97,149,84,80,FALSE
26.7,97,149,84,80,FALSE
26.7,97,149,84,74,FALSE
26.7,97,149,84,70,FALSE
26.7,97,149,84,70,FALSE
26.7,97,149,84,70,FALSE
26.7,97,149,84,74,FALSE
26.7,98,149,84,74,FALSE
26.7,98,149,84,80,FALSE
26.7,98,149,84,80,FALSE
26.7,97,149,84,80,FALSE
26.7,97,149,84,76,FALSE
26.7,97,149,84,76,FALSE
26.7,97,149,84,76,FALSE
26.7,97,149,84,76,FALSE
26.7,97,149,84,66,FALSE
26.7,97,149,84,66,FALSE
26.7,98,149,84,66,FALSE
26.6,98,149,84,66,FALSE
26.6,98,149,84,67,FALSE
26.6,98,149,84,72,FALSE
26.6,98,149,84,72,FALSE
26.6,98,149,84,75,FALSE
26.6,98,149,84,75,FALSE
26.6,98,149,84,75,FALSE
26.6,98,149,84,77,FALSE
26.6,97,149,84,77,FALSE
26.6,97,149,84,77,FALSE
26.6,97,149,84,78,FALSE
26.6,97,149,84,78,FALSE
26.6,97,149,84,79,FALSE
26.7,97,149,84,79,FALSE
26.7,98,149,84,79,FALSE
26.7,98,149,84,79,FALSE
26.7,97,149,84,79,FALSE
26.7,97,149,84,77,FALSE
26.6,97,149,84,77,FALSE
26.6,97,149,84,77,FALSE
26.6,97,149,84,75,FALSE
26.6,97,149,84,72,FALSE
26.6,97,149,84,72,FALSE
26.7,97,149,84,72,FALSE
26.7,97,149,84,72,FALSE
26.7,97,149,84,73,FALSE
26.7,97,149,84,74,FALSE
26.7,97,149,84,74,FALSE
26.7,97,149,84,74,FALSE
26.7,97,149,84,74,FALSE
26.6,97,149,84,74,FALSE
26.6,97,149,84,71,FALSE
26.6,97,149,84,71,FALSE
26.6,98,149,84,71,FALSE
26.6,98,149,84,71,FALSE
26.6,98,149,84,72,FALSE
26.6,98,149,84,74,TRUE
26.6,98,149,84,75,TRUE
26.7,98,149,84,75,TRUE
26.7,98,149,84,75,TRUE
26.7,98,149,84,76,TRUE
26.7,98,149,84,76,TRUE
26.5,98,149,84,76,TRUE
26.5,98,149,84,77,TRUE
26.6,98,149,84,77,TRUE
26.6,98,149,84,85,TRUE
26.6,98,149,84,85,TRUE
26.6,98,149,84,85,TRUE
26.5,98,149,84,85,TRUE
26.5,97,149,84,85,TRUE
26.5,97,149,84,83,TRUE
26.5,97,149,84,74,TRUE
26.6,97,149,84,74,TRUE
26.6,97,149,84,74,TRUE
26.6,97,149,84,76,TRUE
26.6,98,149,84,76,TRUE
26.6,98,149,84,76,TRUE
26.6,95,149,84,76,TRUE
26.6,95,149,84,76,FALSE
26.6,95,149,84,72,FALSE
26.6,94,149,84,72,FALSE
26.6,94,149,84,68,FALSE
26.6,94,149,84,68,FALSE
26.7,94,149,84,68,FALSE
26.7,94,149,84,67,FALSE
26.6,94,149,84,67,FALSE
26.6,94,149,84,67,FALSE
26.6,94,149,84,70,FALSE
26.6,94,149,84,70,FALSE
26.6,94,149,84,70,FALSE
26.6,94,149,84,70,FALSE
26.6,94,149,84,72,FALSE
26.6,94,149,84,72,FALSE
26.6,94,149,84,72,FALSE
26.5,94,149,84,72,FALSE
26.6,94,149,84,72,FALSE
26.6,93,149,84,72,FALSE
26.6,93,149,84,70,FALSE
26.6,93,143,78,70,FALSE
26.6,94,143,78,70,FALSE
26.6,94,143,78,68,FALSE
26.6,95,143,78,68,FALSE
26.6,95,143,78,68,FALSE
26.5,95,143,78,68,FALSE
26.5,95,143,78,68,FALSE
26.5,95,143,78,68,FALSE
26.6,95,143,78,68,FALSE
26.6,95,143,78,70,FALSE
26.6,95,143,78,70,FALSE
26.6,95,143,78,73,FALSE
26.6,95,143,78,73,FALSE
26.6,96,143,78,73,FALSE
26.6,96,143,78,75,FALSE
26.6,96,143,78,76,FALSE
26.6,95,143,78,76,FALSE
26.6,95,143,78,76,FALSE
26.6,95,143,78,77,FALSE
26.6,95,143,78,81,FALSE
26.6,95,143,78,81,FALSE
26.6,96,143,78,81,FALSE
26.6,96,143,78,79,FALSE
26.6,96,143,78,73,FALSE
26.6,96,143,78,73,FALSE
26.6,96,143,78,71,FALSE
26.6,96,143,78,71,FALSE
26.6,97,143,78,71,FALSE
26.6,97,143,78,71,FALSE
26.6,97,143,78,71,FALSE
26.6,97,143,78,73,FALSE
26.5,97,143,78,73,FALSE
26.5,97,143,78,74,FALSE
26.6,97,143,78,74,FALSE
26.6,97,143,78,74,FALSE
26.6,97,143,78,74,FALSE
26.5,97,143,78,74,FALSE
26.5,97,143,78,72,FALSE
26.5,98,143,78,72,FALSE
26.5,98,143,78,74,FALSE
26.5,98,143,78,74,FALSE
26.5,98,143,78,74,FALSE
26.5,98,143,78,74,FALSE
26.5,98,143,78,75,FALSE
26.5,98,143,78,75,FALSE
26.5,98,143,78,75,FALSE
26.5,97,143,78,75,FALSE
26.5,97,143,78,73,FALSE
26.5,97,143,78,73,FALSE
26.5,97,143,78,73,FALSE
26.5,97,143,78,73,FALSE
26.5,96,143,78,73,FALSE
26.5,96,143,78,73,FALSE
26.5,96,143,78,76,FALSE
26.5,96,143,78,76,FALSE
26.5,96,143,78,79,FALSE
26.5,96,143,78,79,FALSE
26.5,96,143,78,79,FALSE
26.5,96,143,78,80,FALSE
26.5,96,143,78,80,FALSE
26.5,97,143,78,80,FALSE
26.5,97,143,78,76,FALSE
26.5,97,143,78,76,FALSE
26.5,97,143,78,76,FALSE
26.5,97,143,78,76,FALSE
26.5,97,143,78,71,FALSE
26.4,97,143,78,71,FALSE
26.4,97,143,78,71,FALSE
26.5,97,143,78,71,FALSE
26.5,97,143,78,71,FALSE
26.5,97,143,78,71,FALSE
26.5,97,143,78,73,FALSE
26.5,98,143,78,73,FALSE
26.5,98,143,78,77,FALSE
26.5,97,143,78,77,FALSE
26.4,97,143,78,77,FALSE
26.4,97,143,78,77,FALSE
26.4,97,143,78,81,FALSE
26.4,97,143,78,81,FALSE
26.4,97,143,78,82,FALSE
26.4,97,143,78,82,FALSE
26.4,97,143,78,80,FALSE
26.4,97,143,78,80,FALSE
26.4,97,143,78,80,FALSE
26.4,97,143,78,79,FALSE
26.4,97,143,78,79,FALSE
26.4,97,143,78,79,FALSE
26.4,97,143,78,80,FALSE
26.4,97,143,78,80,FALSE
26.4,97,143,78,82,FALSE
26.4,97,143,78,82,FALSE
26.4,97,143,78,84,FALSE
26.4,97,143,78,84,FALSE
26.4,97,143,78,84,FALSE
26.4,97,143,78,82,FALSE
26.4,97,143,78,82,FALSE
26.4,96,143,78,82,FALSE
26.4,96,143,78,78,FALSE
26.4,96,143,78,78,FALSE
26.4,96,143,78,78,FALSE
26.4,96,143,78,78,FALSE
26.4,96,143,78,73,FALSE
26.4,96,143,78,73,FALSE
26.4,96,143,78,73,FALSE
26.4,95,143,78,73,FALSE
26.4,95,143,78,83,FALSE
